RECENT EARTHQUAKES IN TURKEY
KOERI REGIONAL EARTHQUAKE-TSUNAMI MONITORING CENTER
(QUICK EPICENTER DETERMINATIONS)
                                                        Magnitude
Date       Time      Latit(N)  Long(E)   Depth(km)     MD   ML   Mw    Region
2022.04.01 23:17:34  37.3442   34.9967        7.6      -.-  0.9  -.-   KARAKILIC-KARAISALI (ADANA)                       Quick
2022.04.01 23:16:58  37.3593   35.0095       10.8      -.-  0.7  -.-   GILDIRLI-KARAISALI (ADANA)                        Quick
2022.04.01 23:04:09  36.8568   35.0108       31.4      -.-  1.9  -.-   ALIFAKI-TARSUS (MERSIN)                           Quick
2022.04.01 22:55:12  38.9185   26.4202        7.3      -.-  1.8  -.-   MIDILLI ADASI GUNEYI (AEGEAN SEA)                 Quick
2022.04.01 22:18:06  40.1682   31.6772        8.0      -.-  2.1  -.-   ULUKOY-NALLIHAN (ANKARA)                          Quick
2022.04.01 21:45:43  37.1353   28.7475       12.0      -.-  1.3  -.-   TURGUT-ULA (MUGLA)                                Quick
2022.04.01 21:35:08  38.8932   26.3935        5.0      -.-  2.3  -.-   MIDILLI ADASI GUNEYI (AEGEAN SEA)                 Quick
2022.04.01 20:53:47  35.1667   25.2268       17.5      -.-  2.5  -.-   GIRIT ADASI (MEDITERRANEAN SEA)                   Quick
2022.04.01 20:24:21  39.8617   28.1680       14.5      -.-  1.1  -.-   AZIZIYE-SUSURLUK (BALIKESIR)                      Quick
2022.04.01 20:12:50  37.6510   27.4515        5.8      -.-  2.0  -.-   OZBASI-SOKE (AYDIN)                               Quick
2022.04.01 20:04:51  40.2945   35.2780        2.3      -.-  2.0  -.-   ASTAVUL-ORTAKOY (CORUM)                           Quick
2022.04.01 19:24:32  35.1500   24.5752        2.3      -.-  2.2  -.-   GIRIT ADASI (MEDITERRANEAN SEA)                   Quick
2022.04.01 18:19:49  39.1570   23.3765       18.1      -.-  2.5  -.-   YUNANISTAN                                        Quick
2022.04.01 18:18:22  41.1095   43.9360        5.0      -.-  2.8  -.-   ERMENISTAN                                        Quick
2022.04.01 17:59:48  36.1578   31.1327       30.9      -.-  3.1  3.1   MEDITERRANEAN SEA                                 Quick
2022.04.01 15:21:54  39.5005   32.3705        0.0      -.-  2.1  -.-   KARAKAYA-POLATLI (ANKARA)                         Quick
2022.04.01 15:14:25  39.4552   32.3543        0.0      -.-  2.3  -.-   KARAYAVSAN-POLATLI (ANKARA)                       Quick
2022.04.01 13:42:25  40.0893   41.8130        5.0      -.-  1.3  -.-   YENIKOY-PASINLER (ERZURUM)                        REVISE01   (2022.04.01 13:42:25)
2022.04.01 13:15:02  37.0762   28.9990       25.3      -.-  1.7  -.-   KARACAM-KOYCEGIZ (MUGLA)                          Quick
2022.04.01 13:09:24  40.3425   29.1552        0.0      -.-  1.1  -.-   MURATOBA-GEMLIK (BURSA)                           Quick
2022.04.01 12:37:18  38.5737   43.0105        5.1      -.-  2.1  -.-   VAN GOLU                                          Quick
2022.04.01 12:06:09  37.2940   34.9987        3.7      -.-  1.9  -.-   KARAKILIC-KARAISALI (ADANA)                       Quick
2022.04.01 11:22:21  37.2510   37.1290        7.4      -.-  2.5  -.-   COCELLI-PAZARCIK (KAHRAMANMARAS)                  Quick
2022.04.01 10:22:06  37.0073   28.3893       10.4      -.-  1.5  -.-   SIRINKOY-ULA (MUGLA)                              Quick
2022.04.01 09:11:06  37.3488   34.9520        8.4      -.-  1.0  -.-   BELEMEDIK-POZANTI (ADANA)                         Quick
2022.04.01 08:37:04  36.0950   33.5578        5.2      -.-  1.3  -.-   YANISLI-GULNAR (MERSIN)                           Quick
2022.04.01 08:32:22  39.1843   41.4887       20.6      -.-  1.7  -.-   VARTO (MUS)                                       Quick
2022.04.01 08:23:26  37.0242   28.3708       15.3      -.-  2.2  -.-   SIRINKOY-ULA (MUGLA)                              Quick
2022.04.01 08:13:12  37.3292   34.9567       15.1      -.-  2.1  -.-   KARAKILIC-KARAISALI (ADANA)                       Quick
2022.04.01 08:01:45  37.3723   35.0188        4.0      -.-  2.2  -.-   GILDIRLI-KARAISALI (ADANA)                        Quick
2022.04.01 07:58:39  38.4067   42.5010        8.9      -.-  2.2  -.-   KUSLUCA-TATVAN (BITLIS)                           Quick
2022.04.01 07:27:24  37.3442   35.0042        8.3      -.-  1.8  -.-   KARAKILIC-KARAISALI (ADANA)                       Quick
2022.04.01 06:29:47  37.3665   35.0353        4.8      -.-  1.8  -.-   GILDIRLI-KARAISALI (ADANA)                        Quick
2022.04.01 06:23:49  37.3150   34.9468       18.5      -.-  1.2  -.-   KARAKILIC-KARAISALI (ADANA)                       Quick
2022.04.01 06:22:31  37.1393   28.3750        5.0      -.-  1.8  -.-   GULAGZI-(MUGLA)                                   Quick
2022.04.01 06:02:45  37.3523   34.9848        5.4      -.-  1.4  -.-   KARAKILIC-KARAISALI (ADANA)                       Quick
2022.04.01 05:48:40  37.3570   34.9505        5.7      -.-  1.5  -.-   BELEMEDIK-POZANTI (ADANA)                         Quick
2022.04.01 05:41:34  37.3393   35.0132        8.1      -.-  2.0  -.-   KARAKILIC-KARAISALI (ADANA)                       Quick
2022.04.01 05:36:28  37.3592   35.0300        5.0      -.-  2.0  -.-   GILDIRLI-KARAISALI (ADANA)                        Quick
2022.04.01 05:34:02  37.3557   35.0453        5.6      -.-  3.9  -.-   GILDIRLI-KARAISALI (ADANA)                        REVISE01   (2022.04.01 05:34:01)
2022.04.01 04:33:38  36.5597   36.0143       10.8      -.-  1.3  -.-   ISKENDERUN KORFEZI (MEDITERRANEAN SEA)            Quick
2022.04.01 00:11:36  38.6930   33.5155        7.0      -.-  2.4  -.-   KARAMOLLAUSAGI-SEREFLIKOCHISAR (ANKARA)           Quick
2022.03.31 23:18:49  40.3310   27.1983       10.6      -.-  3.3  -.-   TOKATKIRI-BIGA (CANAKKALE)                        Quick
2022.03.31 21:16:35  37.1245   28.3858       21.3      -.-  1.4  -.-   ULA (MUGLA)                                       Quick
2022.03.31 20:50:22  36.9990   28.3635       12.9      -.-  1.7  -.-   GOKCE-ULA (MUGLA)                                 Quick
2022.03.31 20:43:04  39.1627   42.7812       29.7      -.-  1.3  -.-   HACILAR-PATNOS (AGRI)                             Quick
2022.03.31 20:37:03  36.9593   27.7292       10.1      -.-  1.8  -.-   GOKOVA KORFEZI (MEDITERRANEAN SEA)                Quick
2022.03.31 20:05:52  39.4647   32.3465        2.4      -.-  2.8  -.-   KARAYAVSAN-POLATLI (ANKARA)                       Quick
2022.03.31 17:51:57  42.3388   35.9618        9.0      -.-  2.3  -.-   KARADENIZ                                         Quick
2022.03.31 17:36:57  35.5202   26.0982       26.4      -.-  2.7  -.-   GIRIT ADASI (MEDITERRANEAN SEA)                   Quick
2022.03.31 17:11:59  40.1665   25.0818       12.4      -.-  2.9  -.-   AEGEAN SEA                                        Quick
2022.03.31 14:37:22  39.0522   27.7490       16.2      -.-  1.9  -.-   SELVILI-AKHISAR (MANISA)                          Quick
2022.03.31 14:34:36  39.5708   27.1618       11.9      -.-  2.1  -.-   INONU-HAVRAN (BALIKESIR)                          Quick
2022.03.31 13:13:51  36.1473   33.5870        0.0      -.-  0.9  -.-   BUYUKECELI-GULNAR (MERSIN)                        Quick
2022.03.31 13:00:30  40.7192   29.1745       11.9      -.-  1.8  -.-   YALOVA ACIKLARI (MARMARA SEA)                     Quick
2022.03.31 12:36:29  38.4342   41.9487        6.1      -.-  1.6  -.-   YAYGIN-(BITLIS)                                   Quick
2022.03.31 12:03:43  36.0998   33.5603        5.2      -.-  1.3  -.-   BUYUKECELI-GULNAR (MERSIN)                        Quick
2022.03.31 12:02:14  37.0632   28.2025        5.3      -.-  1.7  -.-   KIRAN-(MUGLA)                                     Quick
2022.03.31 11:19:39  37.0795   28.3652        5.6      -.-  1.9  -.-   KIZILAGAC-ULA (MUGLA)                             Quick
2022.03.31 10:37:28  38.9383   27.7643        4.9      -.-  2.1  -.-   EROGLU-AKHISAR (MANISA)                           Quick
2022.03.31 10:32:46  36.0997   33.8808        4.9      -.-  1.5  -.-   SILIFKE ACIKLARI-MERSIN (MEDITERRANEAN SEA)       Quick
2022.03.31 10:12:20  39.0335   32.8858        0.0      -.-  2.2  -.-   DOGUTEPE-KULU (KONYA)                             Quick
2022.03.31 09:48:15  39.1157   27.5747        0.0      -.-  1.7  -.-   DEREKOY-SOMA (MANISA)                             Quick
2022.03.31 08:44:47  39.6535   28.5523        4.9      -.-  2.1  -.-   UMURLAR-DURSUNBEY (BALIKESIR)                     Quick
2022.03.31 08:40:35  37.6088   29.1932        0.0      -.-  1.7  -.-   SARIABAT-TAVAS (DENIZLI)                          Quick
2022.03.31 08:23:47  38.2313   27.1245        6.6      -.-  2.4  -.-   KUNER-MENDERES (IZMIR)                            Quick
2022.03.31 06:42:41  39.1413   27.6048        3.4      -.-  1.8  -.-   DARKALE-SOMA (MANISA)                             Quick
2022.03.31 06:27:39  40.7812   31.6340        4.3      -.-  1.7  -.-   BAKIRLI-(BOLU)                                    Quick
2022.03.31 05:28:57  37.1010   28.4292       14.0      -.-  1.8  -.-   ULA (MUGLA)                                       Quick
2022.03.31 03:23:40  37.0993   28.3455       14.2      -.-  1.5  -.-   KIZILAGAC-ULA (MUGLA)                             Quick
2022.03.31 02:03:42  37.0073   28.0648        5.4      -.-  1.5  -.-   KULTAK-MILAS (MUGLA)                              Quick
2022.03.31 02:03:14  36.9818   28.0507        4.1      -.-  1.4  -.-   GOKOVA KORFEZI (MEDITERRANEAN SEA)                Quick
2022.03.31 01:45:59  37.0523   28.0652       14.3      -.-  1.3  -.-   KULTAK-MILAS (MUGLA)                              Quick
2022.03.31 01:42:34  37.0442   28.0553       13.0      -.-  1.3  -.-   KULTAK-MILAS (MUGLA)                              Quick
2022.03.31 01:23:01  37.8102   26.4667        6.7      -.-  2.1  -.-   ONIKI ADALAR (MEDITERRANEAN SEA)                  Quick
2022.03.31 00:43:20  37.0853   29.1743        5.6      -.-  2.4  -.-   KOLAK-CAMELI (DENIZLI)                            Quick
2022.03.30 21:27:16  35.5818   27.4748        5.9      -.-  2.5  -.-   MEDITERRANEAN SEA                                 Quick
2022.03.30 20:48:30  38.7912   27.0728       14.9      -.-  1.4  -.-   UZUNHASANLAR-ALIAGA (IZMIR)                       Quick
2022.03.30 20:46:39  37.9153   27.6607       13.9      -.-  1.2  -.-   KIZILCAGEDIK-GERMENCIK (AYDIN)                    Quick
2022.03.30 20:29:59  37.0358   28.3125        2.6      -.-  1.3  -.-   AKYAKA-ULA (MUGLA)                                Quick
2022.03.30 19:42:42  37.0740   28.3830        6.4      -.-  1.0  -.-   KIZILAGAC-ULA (MUGLA)                             Quick
2022.03.30 19:38:28  37.0345   28.3037        5.0      -.-  1.1  -.-   AKYAKA-ULA (MUGLA)                                Quick
2022.03.30 19:35:04  40.8122   31.3337        9.8      -.-  1.4  -.-   SARICOKEK-KAYNASLI (DUZCE)                        Quick
2022.03.30 18:59:28  37.8037   30.0628        7.9      -.-  1.7  -.-   CIGRI-BASMAKCI (AFYONKARAHISAR)                   Quick
2022.03.30 18:40:44  40.9003   33.7520        7.5      -.-  2.2  -.-   YERKUYU-ILGAZ (CANKIRI)                           Quick
2022.03.30 18:40:29  37.6850   26.8040        6.7      -.-  1.6  -.-   SISAM ADASI (AEGEAN SEA)                          Quick
2022.03.30 15:52:31  42.0978   23.8118       11.3      -.-  3.2  -.-   BULGARISTAN                                       Quick
2022.03.30 14:52:30  37.0667   28.3797        6.1      -.-  1.7  -.-   GOKOVA-ULA (MUGLA)                                Quick
2022.03.30 14:43:38  40.4592   30.7467       25.7      -.-  1.4  -.-   DEGIRMENOZU-GOYNUK (BOLU)                         Quick
2022.03.30 14:38:10  37.1612   37.4102        0.0      -.-  1.6  -.-   DULUK-SEHITKAMIL (GAZIANTEP)                      Quick
2022.03.30 14:37:42  40.8727   28.7250       14.0      -.-  1.6  -.-   AVCILAR ACIKLARI-ISTANBUL (MARMARA SEA)           Quick
2022.03.30 14:33:45  38.3740   26.6895       18.6      -.-  1.3  -.-   IZMIR KORFEZI (AEGEAN SEA)                        Quick
2022.03.30 14:30:31  37.1110   37.4028        0.0      -.-  1.7  -.-   SEHITKAMIL (GAZIANTEP)                            Quick
2022.03.30 14:18:54  35.5182   26.5900        9.8      -.-  3.1  -.-   GIRIT ADASI (MEDITERRANEAN SEA)                   Quick
2022.03.30 14:13:44  37.1682   28.4425        7.8      -.-  1.4  -.-   ORTAKOY-(MUGLA)                                   Quick
2022.03.30 13:42:47  37.0943   28.3727        5.0      -.-  3.2  3.4   KIZILAGAC-ULA (MUGLA)                             Quick
2022.03.30 13:14:40  40.3942   29.2772        0.0      -.-  1.6  -.-   GEMIC-ORHANGAZI (BURSA)                           Quick
2022.03.30 13:13:28  38.4810   39.6550        9.7      -.-  1.8  -.-   KASLICA-MADEN (ELAZIG)                            Quick
2022.03.30 13:04:55  40.4178   29.2547        0.0      -.-  1.4  -.-   KARSAK-ORHANGAZI (BURSA)                          Quick
2022.03.30 11:46:30  37.1948   31.9420        5.0      -.-  1.6  -.-   KARAKISLA-AKSEKI (ANTALYA)                        Quick
2022.03.30 11:42:38  39.7500   35.1073       11.0      -.-  1.1  -.-   SAHMURATLI-SORGUN (YOZGAT)                        Quick
2022.03.30 11:16:48  37.0262   28.3618       23.7      -.-  1.4  -.-   AKCAPINAR-ULA (MUGLA)                             Quick
2022.03.30 11:11:17  39.7895   35.2457        5.0      -.-  1.5  -.-   CATMASOGUT-SORGUN (YOZGAT)                        Quick
2022.03.30 11:04:57  38.6317   39.3658        8.6      -.-  1.9  -.-   YURTBASI-(ELAZIG)                                 Quick
2022.03.30 10:22:05  36.6578   36.3860        9.7      -.-  1.6  -.-   BEKTASLI-KIRIKHAN (HATAY)                         Quick
2022.03.30 10:16:47  40.7755   31.4985        8.8      -.-  2.2  -.-   KIZILAGIL-(BOLU)                                  Quick
2022.03.30 09:47:38  38.6982   39.5298       10.6      -.-  2.0  -.-   OSMANAGAKOY-KOVANCILAR (ELAZIG)                   Quick
2022.03.30 09:30:04  36.3145   34.3733        3.9      -.-  1.7  -.-   MEDITERRANEAN SEA                                 Quick
2022.03.30 09:21:30  41.2187   28.7405        0.0      -.-  1.0  -.-   ARNAVUTKOY (ISTANBUL)                             Quick
2022.03.30 09:19:36  37.1487   37.2113        0.0      -.-  1.7  -.-   YESILCE-SEHITKAMIL (GAZIANTEP)                    Quick
2022.03.30 09:06:10  40.4350   29.3272        0.0      -.-  1.5  -.-   AKHAREM-ORHANGAZI (BURSA)                         Quick
2022.03.30 08:56:03  37.4007   38.6755       22.5      -.-  1.4  -.-   KARACA-BOZOVA (SANLIURFA)                         Quick
2022.03.30 08:49:43  39.9253   43.1250       29.6      -.-  1.6  -.-   YUKARIPAMUKTAS-(AGRI)                             Quick
2022.03.30 08:32:22  37.0185   28.1833        8.2      -.-  1.7  -.-   GOKOVA KORFEZI (MEDITERRANEAN SEA)                Quick
2022.03.30 08:32:01  39.8958   26.6692       12.5      -.-  1.5  -.-   YUKARISEVIK-BAYRAMIC (CANAKKALE)                  Quick
2022.03.30 08:13:59  36.4218   27.1760        5.0      -.-  2.1  -.-   ONIKI ADALAR (MEDITERRANEAN SEA)                  Quick
2022.03.30 07:03:12  37.9233   26.8747       20.8      -.-  1.4  -.-   KUSADASI KORFEZI (AEGEAN SEA)                     Quick
2022.03.30 06:08:30  35.8668   31.1312        6.5      -.-  2.2  -.-   MEDITERRANEAN SEA                                 Quick
2022.03.30 05:39:37  37.0362   28.4195        3.7      -.-  2.1  -.-   CITLIK-ULA (MUGLA)                                Quick
2022.03.30 04:31:21  37.0868   28.3802        5.2      -.-  1.5  -.-   KIZILAGAC-ULA (MUGLA)                             Quick
2022.03.30 03:25:46  35.7835   27.4948        7.7      -.-  2.1  -.-   MEDITERRANEAN SEA                                 Quick
2022.03.30 02:22:26  37.0175   28.3712        7.6      -.-  2.3  -.-   SIRINKOY-ULA (MUGLA)                              Quick
2022.03.30 01:45:09  38.9415   42.8252        7.2      -.-  1.5  -.-   DIZGINKALE-PATNOS (AGRI)                          Quick
2022.03.29 23:30:30  39.1167   36.0737        5.0      -.-  2.9  -.-   BESTEPE-GEMEREK (SIVAS)                           Quick
2022.03.29 23:21:44  35.5087   26.0177        5.4      -.-  1.9  -.-   GIRIT ADASI (MEDITERRANEAN SEA)                   Quick
2022.03.29 22:42:02  38.3702   31.0160        2.4      -.-  1.1  -.-   KIRKBAS-YALVAC (ISPARTA)                          Quick
2022.03.29 20:25:17  36.4738   26.4440      107.2      -.-  2.3  -.-   MEDITERRANEAN SEA                                 Quick
2022.03.29 19:42:11  38.2090   38.7387        5.5      -.-  2.3  -.-   PAZARCIK-PUTURGE (MALATYA)                        Quick
2022.03.29 19:38:43  39.4705   27.8377        8.6      -.-  2.3  -.-   TURKALI-(BALIKESIR)                               Quick
2022.03.29 18:35:04  37.0583   28.3390        4.6      -.-  1.2  -.-   AKYAKA-ULA (MUGLA)                                Quick
2022.03.29 18:32:52  36.4585   27.1908        1.6      -.-  2.0  -.-   ONIKI ADALAR (MEDITERRANEAN SEA)                  Quick
2022.03.29 18:12:59  40.1673   28.2013        7.4      -.-  2.2  -.-   AKHISAR-KARACABEY (BURSA)                         Quick
2022.03.29 16:58:21  40.0162   24.3625       11.8      -.-  2.3  -.-   YUNANISTAN                                        Quick
2022.03.29 16:30:21  37.1505   29.1562       17.4      -.-  1.4  -.-   KARAISMAILLER-ACIPAYAM (DENIZLI)                  Quick
2022.03.29 16:28:33  34.7768   25.0152       16.0      -.-  2.5  -.-   GIRIT ADASI ACIKLARI (MEDITERRANEAN SEA)          Quick
2022.03.29 16:20:53  35.6675   29.1588       12.0      -.-  1.2  -.-   MEDITERRANEAN SEA                                 Quick
2022.03.29 16:15:48  35.8743   29.2517        5.0      -.-  1.3  -.-   MEDITERRANEAN SEA                                 Quick
2022.03.29 16:06:17  35.8635   29.4595        7.8      -.-  2.4  -.-   MEDITERRANEAN SEA                                 Quick
2022.03.29 16:01:14  35.6325   29.4523       18.3      -.-  2.9  -.-   MEDITERRANEAN SEA                                 Quick
2022.03.29 15:42:34  38.1640   31.0420        5.7      -.-  1.6  -.-   BAGILLI-GELENDOST (ISPARTA)                       Quick
2022.03.29 14:42:36  41.2218   43.9728       19.7      -.-  1.6  -.-   GURCISTAN -ERMENISTAN SINIR BOLGESI               Quick
